SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1884263N16125,1884,37,WP,MM,NOT_NAMED,1884-09-23 00:00:00,NR,29.0276,122.111, , , ,main,24,14,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.0276,122.111,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,24
1884263N16125,1884,37,WP,MM,NOT_NAMED,1884-09-23 03:00:00,NR,29.4568,122.328, , , ,main,38,38,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.4568,122.328,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,24
1884263N16125,1884,37,WP,MM,NOT_NAMED,1884-09-23 04:00:00,NR,29.6000,122.400, , , ,main,49, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.6000,122.400,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,25
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-12 16:00:00,NR,10.6000,125.600, , , ,main,43,21,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.6000,125.600,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,271
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-12 18:00:00,NR,10.6059,125.354, , , ,main,21,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.6059,125.354,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,272
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-12 21:00:00,NR,10.6249,124.952, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.6249,124.952,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,274
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 00:00:00,NR,10.6706,124.466, , , ,main,22,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.6706,124.466,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,277
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 03:00:00,NR,10.7586,123.846, , , ,main,10,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.7586,123.846,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,279
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 04:00:00,NR,10.8000,123.600, , , ,main,0,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.8000,123.600,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,280
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 06:00:00,NR,10.9029,123.045, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.9029,123.045,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,281
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 09:00:00,NR,11.1007,122.086, , , ,main,0,10,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.1007,122.086,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,282
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 12:00:00,NR,11.3393,121.034, , , ,main,101,55,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.3393,121.034,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,284
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 15:00:00,NR,11.6065,119.954, , , ,main,55,40,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.6065,119.954,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,284
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 16:00:00,NR,11.7000,119.600, , , ,main,44,44,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.7000,119.600,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,286
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 18:00:00,NR,11.8878,118.921, , , ,main,93,93,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11.8878,118.921,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,286
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-13 21:00:00,NR,12.1891,117.908, , , ,main,198,198,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.1891,117.908,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,287
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 00:00:00,NR,12.4994,116.924, , , ,main,308,308,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.4994,116.924,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,288
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 03:00:00,NR,12.8030,115.994, , , ,main,411,420,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.8030,115.994,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 04:00:00,NR,12.9000,115.700, , , ,main,445,445,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12.9000,115.700,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 06:00:00,NR,13.0793,115.153, , , ,main,503,513,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.0793,115.153,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 09:00:00,NR,13.3368,114.391, , , ,main,532,461,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.3368,114.391,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 12:00:00,NR,13.5833,113.666, , , ,main,461,381,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.5833,113.666,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 15:00:00,NR,13.8218,112.945, , , ,main,381,363,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.8218,112.945,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,289
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 16:00:00,NR,13.9000,112.700, , , ,main,363,313,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.9000,112.700,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,288
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 18:00:00,NR,14.0547,112.196, , , ,main,313,230,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0547,112.196,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,287
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-14 21:00:00,NR,14.2830,111.412, , , ,main,230,155,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.2830,111.412,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,286
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-15 00:00:00,NR,14.5071,110.602, , , ,main,155,75,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.5071,110.602,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,286
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-15 03:00:00,NR,14.7273,109.777, , , ,main,75,44,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.7273,109.777,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,285
1884318N11126,1884,47,WP,MM,NOT_NAMED,1884-11-15 04:00:00,NR,14.8000,109.500, , , ,main,44, ,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.8000,109.500,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,285
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 04:00:00,NR,13.5000,126.000, , , ,main,141,129,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.5000,126.000,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,300
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 06:00:00,NR,13.7115,125.619, , , ,main,129,65,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.7115,125.619,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,299
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 09:00:00,NR,14.0239,125.045, , , ,main,65,39,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0239,125.045,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,299
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 12:00:00,NR,14.3253,124.470, , , ,main,39,35,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3253,124.470,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,298
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 15:00:00,NR,14.6099,123.893, , , ,main,70,70,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.6099,123.893,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,297
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 16:00:00,NR,14.7000,123.700, , , ,main,89,84,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.7000,123.700,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,295
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 18:00:00,NR,14.8719,123.315, , , ,main,89,84,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.8719,123.315,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,294
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-17 21:00:00,NR,15.1049,122.750, , , ,main,100,78,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.1049,122.750,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,292
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 00:00:00,NR,15.3026,122.218, , , ,main,78,21,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.3026,122.218,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,290
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 03:00:00,NR,15.4584,121.742, , , ,main,21,10,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.4584,121.742,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,288
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 04:00:00,NR,15.5000,121.600, , , ,main,10,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.5000,121.600,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,287
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 06:00:00,NR,15.5696,121.359, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.5696,121.359,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,285
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 09:00:00,NR,15.6366,121.054, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6366,121.054,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,281
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 12:00:00,NR,15.6729,120.782, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6729,120.782,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,276
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 15:00:00,NR,15.6938,120.502, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.6938,120.502,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,274
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 16:00:00,NR,15.7000,120.400, , , ,main,0,0,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7000,120.400,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,275
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 18:00:00,NR,15.7251,120.146, , , ,main,0,0,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7251,120.146,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,275
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-18 21:00:00,NR,15.7565,119.739, , , ,main,15,15,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7565,119.739,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,274
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 00:00:00,NR,15.7803,119.323, , , ,main,48,48,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7803,119.323,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,273
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 03:00:00,NR,15.7963,118.925, , , ,main,88,88,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.7963,118.925,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,272
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 04:00:00,NR,15.8000,118.800, , , ,main,98,98,__________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8000,118.800,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,272
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 06:00:00,NR,15.8106,118.582, , , ,main,119,119,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8106,118.582,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,272
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 09:00:00,NR,15.8206,118.281, , , ,main,151,151,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8206,118.281,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,271
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 12:00:00,NR,15.8207,117.994, , , ,main,183,183,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8207,117.994,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,269
1884322N14126,1884,48,WP,MM,NOT_NAMED,1884-11-19 15:00:00,NR,15.8078,117.702, , , ,main,215,215,__________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.8078,117.702,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,267
